Datetime,UKREIS,UJAHR,UMONAT,UWOCHENTAG,USTUNDE,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,ULICHTVERH,STRZUSTAND,longitude,latitude,Stadtteil,Ortsteil,Datetime
2017-08-01,11,2017,8,2,10,3,2,6,1,0,0,0,0,1,0,0,8.782741024000075,53.10946615000006,Walle,Hohweg,2017-8
2017-08-01,11,2017,8,2,8,3,5,2,1,1,0,0,0,0,0,0,8.801305864000028,53.07999848300005,Mitte,Altstadt,2017-8
2017-09-01,11,2017,9,5,20,3,4,6,1,1,0,0,0,0,2,1,8.837578604000043,53.07743257700008,Östliche Vorstadt,Fesenfeld,2017-9
2017-09-01,11,2017,9,6,7,3,5,2,1,1,0,0,0,0,0,0,8.624508972000058,53.17719453300003,Vegesack,Vegesack,2017-9
2017-08-01,12,2017,8,5,17,3,5,3,1,1,0,0,0,0,0,0,8.58040924100004,53.55553901700006,Lehe (BHV),Goethestrasse,2017-8
2017-08-01,11,2017,8,5,7,3,5,2,1,1,0,0,0,0,0,0,8.836185966000073,53.07155082100007,Östliche Vorstadt,Peterswerder,2017-8
2017-08-01,11,2017,8,5,15,3,5,3,1,1,0,0,0,0,0,1,8.788927195000042,53.09413968300004,Walle,Westend,2017-8
2017-08-01,11,2017,8,5,12,3,5,3,1,1,0,0,0,0,0,0,8.788816746000066,53.06912940800004,Neustadt,Neustadt,2017-8
2017-09-01,11,2017,9,5,18,2,0,1,1,0,0,0,0,0,0,1,8.843991780000067,53.06880243100005,Östliche Vorstadt,Peterswerder,2017-9
2017-08-01,11,2017,8,5,16,3,4,1,1,1,0,0,0,0,0,1,8.571690139000054,53.19406487400005,Blumenthal,Blumenthal,2017-8
2017-08-01,12,2017,8,1,0,3,1,5,1,1,0,0,0,0,2,0,8.585669936000045,53.53657848700004,Geestemünde,Geestemünde-Nord,2017-8
2017-08-01,11,2017,8,4,18,3,5,3,1,1,0,0,0,0,0,0,8.835620066000047,53.07377179600008,Östliche Vorstadt,Hulsberg,2017-8
2017-08-01,11,2017,8,4,17,2,5,2,1,1,0,0,0,0,0,1,8.85247915900004,53.073582154000064,Östliche Vorstadt,Hulsberg,2017-8
2017-08-01,11,2017,8,4,11,3,0,7,1,0,0,0,0,0,0,0,8.844357013000035,53.07026321300003,Östliche Vorstadt,Peterswerder,2017-8
2017-08-01,11,2017,8,3,7,3,5,3,1,1,0,0,0,0,0,0,8.864821430000063,53.07086104000007,Hemelingen,Hastedt,2017-8
2017-08-01,11,2017,8,3,20,3,0,2,1,1,0,0,0,0,0,0,8.794949978000034,53.06720795100006,Neustadt,Südervorstadt,2017-8
2017-08-01,11,2017,8,3,19,3,5,2,1,1,0,0,0,0,0,0,8.758163631000059,53.116485778000026,Gröpelingen,Lindenhof,2017-8
2017-08-01,12,2017,8,1,15,3,6,7,1,0,1,0,0,0,0,0,8.585969584000054,53.56064473600003,Lehe (BHV),Goethestrasse,2017-8
2017-08-01,12,2017,8,1,20,3,5,3,1,1,0,0,0,0,0,0,8.630758336000042,53.52871736700007,Schiffdorferdamm,Schiffdorferdamm,2017-8
2017-08-01,11,2017,8,1,11,3,2,6,1,1,0,0,0,0,0,0,8.902563581000038,53.12703502200003,Unbekannt,Borgfeld,2017-8
2017-08-01,11,2017,8,3,16,3,5,3,1,1,0,0,0,0,0,0,8.934958352000024,53.09029206200006,Oberneuland,Unbekannt,2017-8
2017-08-01,11,2017,8,3,7,3,5,3,1,1,0,0,0,0,0,0,8.844126833000075,53.07520128300007,Östliche Vorstadt,Hulsberg,2017-8
2017-08-01,12,2017,8,2,9,3,1,5,1,1,0,0,0,0,0,0,8.581235169000024,53.55175802700006,Lehe (BHV),Goethestrasse,2017-8
2017-08-01,11,2017,8,2,13,3,3,6,1,1,0,0,0,0,0,0,8.894910055000025,53.055801548000034,Hemelingen,Hemelingen,2017-8
2017-08-01,11,2017,8,2,15,3,5,3,1,1,0,0,0,0,0,0,8.556193045000043,53.18510966200006,Blumenthal,Blumenthal,2017-8
2017-08-01,11,2017,8,2,21,3,0,1,1,0,0,0,0,0,2,0,8.831939894000072,53.07107444300004,Östliche Vorstadt,Steintor,2017-8
2017-08-01,11,2017,8,2,9,3,5,2,1,0,0,0,0,1,0,0,8.896867827000051,53.05905988600006,Hemelingen,Sebaldsbrück,2017-8
2017-08-01,11,2017,8,2,19,3,5,3,1,1,0,0,0,0,0,0,8.880342584000061,53.08240471500005,Vahr,Neue Vahr Südwest,2017-8
2017-08-01,11,2017,8,2,22,3,5,2,1,0,0,0,0,0,2,0,8.863844908000033,53.06278625200008,Hemelingen,Hastedt,2017-8
2017-08-01,11,2017,8,2,17,2,5,3,1,1,0,0,0,0,0,0,8.849976785000024,53.094688105000046,Schwachhausen,Riensberg,2017-8
2017-08-01,11,2017,8,1,21,3,5,2,1,1,0,0,0,0,2,0,8.792526495000061,53.06563081400003,Neustadt,Südervorstadt,2017-8
2017-08-01,11,2017,8,1,16,3,0,7,1,0,0,0,0,0,0,0,8.760426973000051,53.04882116800008,Huchting,Kirchhuchting,2017-8
2017-08-01,12,2017,8,7,14,3,3,2,1,1,0,0,0,0,0,0,8.586296756000024,53.53695585700007,Geestemünde,Geestemünde-Nord,2017-8
2017-08-01,11,2017,8,7,15,3,0,1,1,0,0,0,0,0,0,0,8.829201281000053,53.07204228400008,Östliche Vorstadt,Steintor,2017-8
2017-08-01,11,2017,8,7,15,3,2,6,1,1,0,0,0,0,0,0,8.829504015000055,53.07456310200007,Östliche Vorstadt,Fesenfeld,2017-8
2017-08-01,11,2017,8,7,23,3,0,7,1,0,0,0,0,0,2,0,8.634789304000037,53.17024975400005,Vegesack,Grohn,2017-8
2017-08-01,11,2017,8,7,17,3,5,3,1,1,0,0,0,0,0,0,8.768632337000042,53.11267141800005,Gröpelingen,Gröpelingen,2017-8
2017-08-01,11,2017,8,7,15,3,0,2,1,1,0,0,0,0,0,0,8.936258876000068,53.05869625300005,Osterholz,Ellenerbrok-Schevemoor,2017-8
2017-08-01,11,2017,8,7,16,3,5,3,1,0,0,0,0,0,0,0,8.85771001300003,53.06658158600004,Hemelingen,Hastedt,2017-8
2017-08-01,11,2017,8,7,10,3,4,6,1,0,0,0,0,0,0,0,8.820158469000035,53.07362489800005,Mitte,Ostertor,2017-8
2017-08-01,12,2017,8,5,13,3,0,7,1,0,1,0,0,0,0,0,8.588352652000026,53.57531577600008,Lehe (BHV),Eckernfeld,2017-8
2017-08-01,11,2017,8,5,9,2,5,3,1,1,0,0,0,0,0,0,8.738682114000028,53.04745283900007,Huchting,Kirchhuchting,2017-8
2017-08-01,11,2017,8,5,17,3,5,3,1,1,0,0,0,0,0,0,8.825044865000052,53.08420131200006,Schwachhausen,Barkhof,2017-8
2017-08-01,11,2017,8,5,22,3,3,2,1,1,0,0,0,0,2,0,8.80378982600007,53.08022482000007,Mitte,Altstadt,2017-8
2017-08-01,11,2017,8,5,15,3,5,3,1,0,0,1,0,0,0,0,8.776733600000057,53.06342986200008,Neustadt,Neuenland,2017-8
2017-08-01,11,2017,8,5,12,3,5,3,1,1,0,0,0,0,0,0,8.769707500000038,53.08243101500005,Woltmershausen,Woltmershausen,2017-8
2017-08-01,11,2017,8,5,14,3,5,3,1,1,0,0,0,0,0,0,8.676565735000054,53.16945693900004,Burglesum,St.Magnus,2017-8
2017-08-01,11,2017,8,5,15,3,4,6,1,0,0,0,0,0,0,0,8.572417233000067,53.19556056100004,Blumenthal,Blumenthal,2017-8
2017-08-01,11,2017,8,7,18,3,0,3,1,0,0,0,0,1,0,0,8.79503826000007,53.064293502000055,Neustadt,Südervorstadt,2017-8
2017-08-01,11,2017,8,4,10,3,5,3,1,1,0,0,0,0,0,0,8.904150483000024,53.10049610600004,Oberneuland,Unbekannt,2017-8
2017-08-01,11,2017,8,4,18,3,5,3,1,1,0,0,0,0,0,0,8.792867587000046,53.06907926600008,Neustadt,Neustadt,2017-8
2017-08-01,11,2017,8,4,8,3,1,1,1,1,0,0,0,0,0,1,8.843083357000069,53.08108927500007,Schwachhausen,Gete,2017-8
2017-08-01,11,2017,8,4,8,3,5,3,1,1,0,0,0,0,0,0,8.930853942000056,53.07196885000008,Osterholz,Blockdiek,2017-8
2017-08-01,11,2017,8,4,7,3,5,3,1,1,0,0,0,0,0,1,8.740504204000047,53.05425311300007,Huchting,Mittelshuchting,2017-8
2017-08-01,11,2017,8,7,7,3,8,1,1,0,0,0,0,0,0,0,8.772015164000038,53.08181855600003,Woltmershausen,Woltmershausen,2017-8
2017-08-01,12,2017,8,3,22,3,5,2,1,0,0,0,0,1,2,0,8.597274235000043,53.53599213400008,Geestemünde,Geestendorf,2017-8
2017-08-01,11,2017,8,7,10,3,0,2,1,1,0,0,0,0,0,0,8.733824516000027,53.03840195800007,Huchting,Kirchhuchting,2017-8
2017-08-01,12,2017,8,3,16,3,0,7,1,0,0,0,0,0,0,0,8.593613825000034,53.55045631300004,Geestemünde,Geestemünde-Nord,2017-8
2017-08-01,12,2017,8,3,12,3,5,3,1,1,0,0,0,0,0,0,8.58617915900004,53.56151458000005,Lehe (BHV),Klushof,2017-8
2017-08-01,11,2017,8,3,16,3,6,4,1,0,1,0,0,0,0,0,8.76185545900006,53.11458294100004,Gröpelingen,Gröpelingen,2017-8
2017-08-01,11,2017,8,3,7,3,5,2,1,1,0,0,0,0,0,0,8.865958405000072,53.09755496200006,Horn-Lehe,Horn,2017-8
2017-08-01,11,2017,8,3,18,3,0,7,1,1,0,0,0,0,0,0,8.625820155000042,53.17035517700003,Vegesack,Vegesack,2017-8
2017-08-01,11,2017,8,3,14,3,4,6,1,0,0,0,0,1,0,0,8.808768736000047,53.07625214200005,Mitte,Altstadt,2017-8
2017-08-01,11,2017,8,3,16,2,3,6,1,0,0,0,0,0,0,0,8.776330608000023,53.10364144800008,Walle,Walle,2017-8
2017-08-01,11,2017,8,3,21,3,5,3,1,1,0,0,0,0,2,0,8.81479070100005,53.02967998100007,Obervieland,Kattenesch,2017-8
2017-08-01,12,2017,8,6,15,3,5,3,1,1,0,0,0,0,0,0,8.569084928000052,53.55163052900008,Mitte (BHV),Mitte-Nord,2017-8
2017-08-01,11,2017,8,6,20,3,0,1,1,0,0,0,0,0,0,0,8.838704822000068,53.07467430500003,Östliche Vorstadt,Hulsberg,2017-8
2017-08-01,11,2017,8,6,18,2,5,2,1,1,0,0,0,0,0,0,8.628406745000063,53.16860141000007,Vegesack,Grohn,2017-8
2017-08-01,12,2017,8,2,10,3,5,2,1,1,0,0,0,0,0,1,8.577463937000061,53.54846846700008,Mitte (BHV),Mitte-Nord,2017-8
2017-08-01,11,2017,8,2,16,3,6,7,1,0,1,0,0,0,0,0,8.625218396000037,53.17062580800007,Vegesack,Vegesack,2017-8
2017-08-01,11,2017,8,2,16,3,5,3,1,1,0,0,0,0,0,0,8.773544385000037,53.110760552000045,Gröpelingen,Gröpelingen,2017-8
2017-08-01,11,2017,8,2,12,3,5,3,1,1,0,0,0,0,0,0,8.835036763000062,53.08210596300006,Schwachhausen,Schwachhausen,2017-8
2017-08-01,11,2017,8,2,17,3,5,2,1,1,0,0,0,0,0,0,8.89868013000006,53.12732854500007,Unbekannt,Borgfeld,2017-8
2017-08-01,12,2017,8,7,15,3,0,1,1,0,0,0,0,0,0,0,8.59339101200004,53.55950629000006,Lehe (BHV),Klushof,2017-8
2017-08-01,11,2017,8,7,1,3,0,1,1,0,0,0,0,0,2,1,8.81230423200003,53.08069759800003,Mitte,Bahnhofsvorstadt,2017-8
2017-08-01,11,2017,8,7,13,3,0,7,1,0,0,0,0,0,0,1,8.612385354000025,53.17506462400007,Vegesack,Vegesack,2017-8
2017-08-01,11,2017,8,6,11,3,5,7,1,1,0,0,0,0,0,0,8.83349778400003,53.09205795900005,Schwachhausen,Neu-Schwachhausen,2017-8
2017-08-01,11,2017,8,7,4,3,0,1,1,0,0,0,0,0,2,0,8.791992383000036,53.08273490300007,Mitte,Altstadt,2017-8
2017-08-01,12,2017,8,6,16,3,5,3,1,1,0,0,0,0,0,0,8.622156526000026,53.58983146400004,Leherheide,Leherheide-West,2017-8
2017-08-01,12,2017,8,6,13,3,3,6,1,0,0,0,0,0,0,0,8.597552233000044,53.56899027100008,Lehe (BHV),Klushof,2017-8
2017-08-01,11,2017,8,6,7,3,5,3,1,0,0,0,0,1,0,0,8.81061758800007,53.07183487900005,Mitte,Altstadt,2017-8
2017-08-01,11,2017,8,6,17,3,5,3,1,1,0,0,0,0,0,0,8.802018549000024,53.07143400800004,Neustadt,Alte Neustadt,2017-8
2017-08-01,12,2017,8,5,7,3,5,3,1,1,0,0,0,0,0,0,8.587923508000074,53.53314263100003,Geestemünde,Geestendorf,2017-8
2017-08-01,12,2017,8,5,14,3,1,6,1,0,0,0,0,1,0,1,8.59371586800006,53.56223676900004,Lehe (BHV),Klushof,2017-8
2017-08-01,11,2017,8,5,18,3,5,3,1,1,0,0,0,0,0,1,8.578208934000031,53.18162824400008,Blumenthal,Blumenthal,2017-8
2017-08-01,11,2017,8,6,10,3,0,7,1,0,0,0,0,0,0,0,8.689478043000065,53.17024819000005,Burglesum,Lesum,2017-8
2017-08-01,11,2017,8,5,15,3,5,3,1,1,0,0,0,0,0,1,8.775512939000066,53.07682828400005,Woltmershausen,Woltmershausen,2017-8
2017-08-01,11,2017,8,4,17,3,1,7,1,1,0,0,0,0,0,0,8.795943370000032,53.067100528000026,Neustadt,Südervorstadt,2017-8
2017-08-01,12,2017,8,5,18,3,0,7,1,0,0,0,0,0,0,0,8.59760835000003,53.59165647300006,Leherheide,Königsheide,2017-8
2017-08-01,11,2017,8,4,19,3,5,3,1,1,0,0,0,0,0,0,8.86934569400006,53.098599844000034,Horn-Lehe,Lehe,2017-8
2017-08-01,11,2017,8,4,7,3,5,3,1,1,0,0,0,0,0,0,8.824961107000036,53.08457034200006,Schwachhausen,Bürgerpark,2017-8
2017-08-01,12,2017,8,3,19,3,3,2,1,1,0,0,0,0,0,1,8.546679831000063,53.58113491100005,Häfen (BHV),Stadtbremisches Überseehafengebiet Bremerhaven,2017-8
2017-08-01,11,2017,8,3,12,3,5,2,1,1,0,0,0,0,0,0,8.794069513000068,53.07433560200008,Neustadt,Alte Neustadt,2017-8
2017-08-01,11,2017,8,3,13,3,0,3,1,1,0,0,0,0,0,0,8.778775304000021,53.10076364300005,Walle,Walle,2017-8
2017-08-01,11,2017,8,3,10,2,4,2,1,1,0,0,0,0,0,0,8.728739552000036,53.038881583000034,Huchting,Kirchhuchting,2017-8
2017-08-01,11,2017,8,3,22,3,0,7,1,0,0,0,0,1,2,1,8.787459633000026,53.05618652700008,Neustadt,Neuenland,2017-8
2017-08-01,11,2017,8,3,11,3,2,6,1,0,0,0,0,0,0,0,8.833785338000041,53.08647751400008,Schwachhausen,Schwachhausen,2017-8
2017-08-01,11,2017,8,3,8,3,5,3,1,0,0,0,0,1,0,0,8.853923609000049,53.104111113000044,Horn-Lehe,Lehe,2017-8
2017-08-01,12,2017,8,2,12,3,5,3,1,0,0,0,0,1,0,0,8.579601627000045,53.54870034900006,Mitte (BHV),Mitte-Süd,2017-8
2017-08-01,11,2017,8,2,11,3,1,5,1,1,0,0,0,0,0,0,8.884585471000037,53.05416182600004,Hemelingen,Hemelingen,2017-8
2017-08-01,11,2017,8,2,5,3,0,7,1,0,0,0,0,0,1,1,8.58384757500005,53.18170211400008,Blumenthal,Blumenthal,2017-8
2017-08-01,11,2017,8,2,18,3,5,3,1,1,0,0,0,0,0,0,8.795381130000067,53.07516312400003,Neustadt,Alte Neustadt,2017-8
2017-08-01,11,2017,8,2,11,3,5,3,1,1,0,0,0,0,0,0,8.894596088000071,53.07945958300007,Vahr,Neue Vahr Südost,2017-8
2017-08-01,11,2017,8,2,8,3,3,6,1,0,0,0,0,1,0,0,8.85449828000003,53.08230330600003,Vahr,Gartenstadt Vahr,2017-8
2017-08-01,11,2017,8,2,16,3,5,3,1,1,0,0,0,0,0,0,8.834590470000023,53.07225430300008,Östliche Vorstadt,Hulsberg,2017-8
2017-08-01,11,2017,8,2,7,3,2,6,1,0,0,0,0,0,0,0,8.841008301000045,53.04075874700004,Obervieland,Kattenturm,2017-8
2017-08-01,11,2017,8,2,9,3,5,2,1,1,0,0,0,0,0,0,8.89926743600006,53.05918352100008,Hemelingen,Sebaldsbrück,2017-8
2017-08-01,12,2017,8,5,7,3,3,6,1,1,0,0,0,0,0,1,8.586402892000024,53.53693134100007,Geestemünde,Geestemünde-Nord,2017-8
2017-08-01,11,2017,8,2,6,2,5,3,1,0,0,0,0,0,0,0,8.89257438900006,53.12927638700006,Unbekannt,Borgfeld,2017-8
2017-08-01,11,2017,8,2,17,3,4,6,1,0,0,0,0,1,0,0,8.907225438000069,53.12078639200007,Unbekannt,Borgfeld,2017-8
2017-08-01,12,2017,8,1,14,3,2,6,1,0,0,0,0,0,0,0,8.611967585000059,53.57071328900008,Lehe (BHV),Schierholz,2017-8
2017-08-01,12,2017,8,1,17,3,5,3,1,1,0,0,0,0,0,0,8.592101998000032,53.57535435600005,Lehe (BHV),Eckernfeld,2017-8
2017-08-01,11,2017,8,1,11,3,5,3,1,0,0,1,0,0,0,1,8.775905287000057,53.09858115100008,Walle,Überseestadt,2017-8
2017-08-01,11,2017,8,1,16,3,5,3,1,1,0,0,0,0,0,0,8.947307942000066,53.03673961000004,Hemelingen,Mahndorf,2017-8
2017-08-01,11,2017,8,1,11,3,5,3,1,1,0,0,0,0,0,1,8.796776603000069,53.06697508500008,Neustadt,Südervorstadt,2017-8
2017-08-01,12,2017,8,7,14,3,1,5,1,1,0,0,0,0,0,1,8.608244289000027,53.52583752500004,Geestemünde,Grünhöfe,2017-8
2017-08-01,11,2017,8,7,16,3,5,2,1,0,0,0,0,1,0,0,8.571494518000065,53.19106711000006,Blumenthal,Blumenthal,2017-8
2017-08-01,11,2017,8,7,13,3,0,7,1,0,0,0,0,1,0,1,8.81232908000004,53.07132377900007,Mitte,Altstadt,2017-8
2017-08-01,11,2017,8,7,14,3,5,3,1,1,0,0,0,0,0,0,8.80412887500006,53.07260767600008,Mitte,Altstadt,2017-8
2017-08-01,12,2017,8,6,15,3,0,7,1,0,0,0,0,1,0,1,8.610937980000074,53.50370703300007,Wulsdorf,Jedutenberg,2017-8
2017-08-01,12,2017,8,6,10,3,5,3,1,1,0,0,0,0,0,1,8.60607082000007,53.59355462100007,Leherheide,Königsheide,2017-8
2017-08-01,11,2017,8,5,8,3,5,3,1,1,0,0,0,0,0,0,8.803250824000031,53.07219198300004,Neustadt,Alte Neustadt,2017-8
2017-09-01,12,2017,9,5,17,2,5,3,1,1,0,0,0,0,0,0,8.601768994000054,53.59156665400008,Leherheide,Königsheide,2017-9
2017-08-01,11,2017,8,6,18,3,5,3,1,1,0,0,0,0,0,0,8.832001977000061,53.07751783500004,Östliche Vorstadt,Fesenfeld,2017-8
2017-08-01,11,2017,8,6,13,3,0,1,1,0,0,0,0,0,0,1,8.806232919000024,53.07963320400006,Mitte,Altstadt,2017-8
2017-08-01,11,2017,8,5,8,3,1,7,1,1,0,0,0,0,0,0,8.886501529000043,53.12056465200004,Horn-Lehe,Lehesterdeich,2017-8
2017-08-01,11,2017,8,5,17,3,6,4,1,0,1,0,0,0,0,0,8.79727289300007,53.08642559700007,Mitte,Bahnhofsvorstadt,2017-8
2017-08-01,11,2017,8,5,16,3,6,7,1,0,1,0,0,0,0,0,8.832025522000038,53.06864794300003,Östliche Vorstadt,Steintor,2017-8
2017-08-01,11,2017,8,5,8,3,0,7,1,1,0,0,0,0,0,0,8.902961574000074,53.09462087600008,Oberneuland,Unbekannt,2017-8
2017-08-01,11,2017,8,5,8,3,5,2,1,1,0,0,0,0,0,0,8.635989159000076,53.17128080600003,Vegesack,Grohn,2017-8
2017-08-01,11,2017,8,4,12,2,1,5,1,1,0,0,0,0,0,0,8.787223777000065,53.07003859600008,Neustadt,Hohentor,2017-8
2017-11-01,11,2017,11,7,13,3,0,1,1,0,0,0,0,0,0,1,8.611348339000074,53.17525447200006,Vegesack,Fähr-Lobbendorf,2017-11
2017-11-01,11,2017,11,7,10,3,5,2,1,1,0,0,0,0,0,0,8.791002654000067,53.09154510000008,Walle,Westend,2017-11
2017-11-01,11,2017,11,7,10,3,6,6,1,0,1,0,0,0,0,1,8.747888085000056,53.12571120500007,Gröpelingen,Ohlenhof,2017-11
2017-09-01,11,2017,9,2,5,2,5,3,1,1,0,0,0,0,2,1,8.64971276500006,53.17392370600004,Vegesack,Schönebeck,2017-9
2017-11-01,11,2017,11,7,11,3,5,3,1,1,0,0,0,0,0,0,8.799741072000074,53.05494482900008,Neustadt,Neuenland,2017-11
2017-11-01,11,2017,11,2,13,3,5,3,1,1,0,0,0,0,0,0,8.858229747000053,53.10527071100006,Horn-Lehe,Lehe,2017-11
2017-11-01,12,2017,11,6,12,3,5,2,1,1,0,0,0,0,0,0,8.584749672000044,53.55685817900007,Lehe (BHV),Klushof,2017-11
2017-11-01,11,2017,11,3,7,3,7,7,1,0,0,0,0,1,0,0,8.791262506000066,53.06562804400005,Neustadt,Neustadt,2017-11
2017-11-01,11,2017,11,6,12,3,5,3,1,1,0,0,0,0,0,0,8.889116307000052,53.11034739400003,Horn-Lehe,Lehesterdeich,2017-11
2017-11-01,11,2017,11,4,18,3,5,3,1,1,0,0,0,0,2,1,8.793382290000068,53.08073991300006,Mitte,Altstadt,2017-11
2017-11-01,11,2017,11,6,7,3,0,7,1,0,0,0,0,0,1,1,8.918137010000066,53.03888663600003,Hemelingen,Arbergen,2017-11
2017-11-01,11,2017,11,6,7,3,1,5,1,1,0,0,0,0,0,1,8.86702149000007,53.07002684600008,Hemelingen,Hastedt,2017-11
2017-11-01,12,2017,11,5,11,3,3,6,1,1,0,0,0,0,0,1,8.585877701000072,53.55919734300005,Lehe (BHV),Klushof,2017-11
2017-11-01,11,2017,11,5,13,3,5,3,1,1,0,0,0,0,0,0,8.883905034000065,53.07909507100004,Vahr,Neue Vahr Südwest,2017-11
2017-11-01,11,2017,11,5,9,3,5,2,1,0,0,0,0,1,0,1,8.828742426000076,53.07808181200005,Östliche Vorstadt,Fesenfeld,2017-11
2017-11-01,11,2017,11,5,8,3,5,3,1,1,0,0,0,0,0,1,8.836361588000045,53.07482980000003,Östliche Vorstadt,Fesenfeld,2017-11
2017-11-01,11,2017,11,5,13,3,5,3,1,1,0,0,0,0,0,0,8.794607729000063,53.09161975400008,Walle,Utbremen,2017-11
2017-11-01,11,2017,11,5,15,3,0,7,1,1,0,0,0,0,0,0,8.76298772900003,53.11399247500003,Gröpelingen,Gröpelingen,2017-11
2017-11-01,11,2017,11,4,13,3,5,3,1,1,0,0,0,0,0,1,8.635645329000056,53.17911148400003,Vegesack,Schönebeck,2017-11
2017-11-01,11,2017,11,4,9,3,2,7,1,1,0,0,0,0,0,1,8.818715086000054,53.08010164800004,Mitte,Bahnhofsvorstadt,2017-11
2017-11-01,11,2017,11,4,19,3,5,3,1,1,0,0,0,0,2,1,8.809785394000073,53.068821298000046,Neustadt,Alte Neustadt,2017-11
2017-11-01,11,2017,11,4,13,3,5,2,1,0,0,0,0,1,0,1,8.833937418000062,53.07108788600004,Östliche Vorstadt,Hulsberg,2017-11
2017-09-01,11,2017,9,2,7,3,5,2,1,1,0,0,0,0,1,1,8.850564615000053,53.07111758900004,Östliche Vorstadt,Peterswerder,2017-9
2017-09-01,12,2017,9,1,13,3,5,2,1,1,0,0,0,0,0,0,8.614347001000056,53.53178528900003,Geestemünde,Bürgerpark (BHV),2017-9
2017-09-01,11,2017,9,1,20,3,5,2,1,1,0,0,0,0,2,1,8.838182988000028,53.07889173600006,Schwachhausen,Gete,2017-9
2017-11-01,11,2017,11,4,7,3,0,7,1,1,0,0,0,0,1,1,8.871571782000046,53.08649186900004,Schwachhausen,Radio Bremen,2017-11
2017-11-01,11,2017,11,4,7,3,5,3,1,0,0,0,0,0,1,1,8.777123120000056,53.106605339000055,Walle,Walle,2017-11
2017-09-01,11,2017,9,1,13,2,0,7,1,0,0,0,0,0,0,0,8.799046905000068,53.090878589000056,Mitte,Bahnhofsvorstadt,2017-9
2017-09-01,11,2017,9,1,22,3,2,6,1,1,0,0,0,0,2,0,8.871441117000074,53.07667482900007,Vahr,Gartenstadt Vahr,2017-9
2017-11-01,11,2017,11,4,21,3,5,2,1,1,0,0,0,0,2,0,8.875431873000025,53.08209483600007,Vahr,Gartenstadt Vahr,2017-11
2017-09-01,11,2017,9,1,3,3,6,4,1,0,1,0,0,0,2,0,8.919272697000054,53.03822031800007,Hemelingen,Arbergen,2017-9
2017-11-01,11,2017,11,4,8,3,5,3,1,1,0,0,0,0,0,1,8.786724843000059,53.07439824300008,Neustadt,Alte Neustadt,2017-11
2017-10-01,11,2017,10,3,15,3,5,3,1,1,0,0,0,0,0,0,8.777876003000074,53.09508875500006,Walle,Steffensweg,2017-10
2017-10-01,11,2017,10,3,13,2,0,1,1,0,0,0,0,0,0,0,8.882562561000043,53.063615739000056,Hemelingen,Hastedt,2017-10
2017-11-01,11,2017,11,3,16,3,5,2,1,1,0,0,0,0,1,0,8.854489434000072,53.07066658100007,Östliche Vorstadt,Hulsberg,2017-11
2017-10-01,12,2017,10,2,11,3,6,6,1,0,1,0,0,0,0,0,8.57558638300003,53.54724705800004,Mitte (BHV),Mitte-Süd,2017-10
2017-09-01,11,2017,9,7,20,2,5,3,1,1,0,0,0,0,2,0,8.838002137000046,53.06787396200008,Östliche Vorstadt,Peterswerder,2017-9
2017-11-01,11,2017,11,5,18,3,5,2,1,1,0,0,0,0,2,0,8.80804218000003,53.05956987800005,Neustadt,Huckelriede,2017-11
2017-10-01,11,2017,10,2,12,3,5,2,1,1,0,0,0,0,0,0,8.803200226000058,53.084672099000045,Mitte,Bahnhofsvorstadt,2017-10
2017-11-01,11,2017,11,6,22,3,5,3,1,1,0,0,0,0,2,1,8.961588103000054,53.066835311000034,Osterholz,Tenever,2017-11
2017-10-01,11,2017,10,2,10,3,3,6,1,0,0,0,0,0,0,0,8.870799586000032,53.09848948500007,Horn-Lehe,Lehe,2017-10
2017-10-01,11,2017,10,2,14,3,5,3,1,1,0,0,0,0,0,1,8.919916644000068,53.07337609100006,Osterholz,Blockdiek,2017-10
2017-10-01,11,2017,10,2,13,3,3,6,1,0,0,0,0,0,0,1,8.89572337200002,53.097137116000056,Horn-Lehe,Lehesterdeich,2017-10
2017-10-01,11,2017,10,1,11,2,6,7,1,0,1,0,0,0,0,1,8.816947983000034,53.06600634100005,Neustadt,Huckelriede,2017-10
2017-10-01,11,2017,10,1,17,2,0,1,1,0,0,0,0,0,2,1,8.859433572000057,53.04680990300005,Obervieland,Habenhausen,2017-10
2017-10-01,11,2017,10,7,17,3,5,2,1,1,0,0,0,0,1,1,8.796885168000074,53.094670740000026,Findorff,Regensburger Str.,2017-10
2017-09-01,11,2017,9,7,9,2,0,1,1,0,0,0,0,0,0,0,8.877204315000029,53.07480355000007,Vahr,Gartenstadt Vahr,2017-9
2017-10-01,12,2017,10,6,16,3,5,3,1,1,0,0,0,0,0,1,8.610865581000041,53.52242193100005,Geestemünde,Grünhöfe,2017-10
2017-09-01,11,2017,9,6,11,2,5,3,1,1,0,0,0,0,0,0,8.88260546500004,53.10081010700003,Horn-Lehe,Lehe,2017-9
2017-10-01,12,2017,10,6,12,3,5,3,1,1,0,0,0,0,0,0,8.599493467000059,53.50527958200007,Wulsdorf,Jedutenberg,2017-10
2017-10-01,11,2017,10,6,13,3,5,3,1,1,0,0,0,0,0,1,8.755534477000026,53.12476496200003,Gröpelingen,Ohlenhof,2017-10
2017-10-01,11,2017,10,6,7,2,5,3,1,0,0,0,0,1,0,1,8.782741205000036,53.08711509800003,Walle,Überseestadt,2017-10
